CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Ratio_Balance_Salary,Ratio_Balance_Age,Ratio_Salary_Age,Engagement_Score,Ratio_Products_Age,Relative_Salary,Ratio_CreditScore_Age,Zero_Balance_HasCrCard,Low_Balance_Active,Active_HasCrCard,Log_Salary
548.0,France,Male,37.0,10.0,0.0,2.0,1.0,0.0,180197.74,0,0.0,0.0,4870.209189189189,3.0,0.05405405405405406,1.543299976900029,14.81081081081081,True,False,0.0,12.101815631901074
648.0,Germany,Male,38.0,4.0,152799.55,1.0,1.0,1.0,175795.87,0,0.8691873705565437,4021.040789473684,4626.207105263158,3.0,0.02631578947368421,1.490946149206276,17.05263157894737,False,False,1.0,12.077084459751621
716.0,France,Male,31.0,4.0,0.0,2.0,1.0,0.0,121866.87,0,0.0,0.0,3931.1893548387097,3.0,0.06451612903225806,1.0437263955467968,23.096774193548388,True,False,0.0,11.710692704024703
720.0,France,Male,29.0,7.0,0.0,2.0,1.0,1.0,114072.91,0,0.0,0.0,3933.5486206896553,4.0,0.06896551724137931,0.97697517942189,24.82758620689655,True,True,1.0,11.644601850632705
721.0,France,Female,32.0,7.0,0.0,2.0,1.0,1.0,135077.01,0,0.0,0.0,4221.1565625,4.0,0.0625,1.1568643780589314,22.53125,True,True,1.0,11.813607742380327
749.0,France,Male,32.0,2.0,0.0,2.0,1.0,1.0,115611.97,0,0.0,0.0,3612.8740625,4.0,0.0625,0.9901564283235009,23.40625,True,True,1.0,11.65800342615861
641.0,Germany,Male,32.0,4.0,117271.8,2.0,1.0,1.0,120107.1,0,0.9763935687398996,3664.74375,3753.346875,4.0,0.0625,1.0186429194117765,20.03125,False,False,1.0,11.696147449590681
583.0,France,Female,36.0,6.0,0.0,2.0,1.0,0.0,126561.07,0,0.0,0.0,3515.585277777778,3.0,0.05555555555555555,1.0839297785168835,16.194444444444443,True,False,0.0,11.74848813874636
662.0,Spain,Male,36.0,5.0,0.0,2.0,1.0,0.0,146636.44,0,0.0,0.0,4073.2344444444443,3.0,0.05555555555555555,1.2592163747902727,18.38888888888889,True,False,0.0,11.895718424641613
592.0,Spain,Male,40.0,8.0,131834.76,1.0,1.0,1.0,142903.44,0,0.9225443418296999,3295.869,3572.5860000000002,3.0,0.025,1.2271598496380522,14.8,False,False,1.0,11.869931434114072
586.0,France,Male,33.0,6.0,0.0,2.0,1.0,1.0,166677.54,0,0.0,0.0,5050.834545454546,4.0,0.06060606060606061,1.4275064916560756,17.757575757575758,True,True,1.0,12.02382232619877
694.0,Spain,Male,42.0,3.0,141927.1,1.0,1.0,0.0,98820.09,0,1.4362170688166749,3379.2166666666667,2352.8592857142858,2.0,0.023809523809523808,0.8486013127858838,16.523809523809526,False,False,0.0,11.501066322494749
718.0,France,Female,35.0,1.0,0.0,2.0,1.0,1.0,103557.85,0,0.0,0.0,2958.7957142857144,4.0,0.05714285714285714,0.8869191562159252,20.514285714285716,True,True,1.0,11.547895329130197
684.0,France,Male,40.0,9.0,0.0,1.0,1.0,1.0,138743.86,0,0.0,0.0,3468.5964999999997,3.0,0.025,1.188269042292211,17.1,True,True,1.0,11.840391985877451
805.0,France,Male,42.0,10.0,0.0,1.0,1.0,1.0,157564.75,0,0.0,0.0,3751.5416666666665,3.0,0.023809523809523808,1.3494601821047192,19.166666666666668,True,True,1.0,11.96759811045297
718.0,France,Female,28.0,10.0,138878.81,1.0,1.0,1.0,110230.4,0,1.2598957274944118,4959.9574999999995,3936.7999999999997,3.0,0.03571428571428571,0.9440660785961076,25.642857142857142,False,False,1.0,11.61033707159339
730.0,France,Male,37.0,5.0,0.0,1.0,1.0,1.0,80130.54,0,0.0,0.0,2165.69027027027,3.0,0.02702702702702703,0.6862764235055714,19.72972972972973,True,True,1.0,11.291424813356938
573.0,France,Male,43.0,9.0,0.0,2.0,1.0,1.0,71173.64,0,0.0,0.0,1655.2009302325582,4.0,0.046511627906976744,0.6095652307730995,13.325581395348838,True,True,1.0,11.172891854177704
699.0,Spain,Male,29.0,5.0,0.0,2.0,1.0,1.0,63737.19,0,0.0,0.0,2197.8341379310345,4.0,0.06896551724137931,0.5473326639075446,24.103448275862068,True,True,1.0,11.062539190956903
582.0,France,Male,42.0,5.0,0.0,2.0,1.0,0.0,131647.31,0,0.0,0.0,3134.4597619047618,3.0,0.047619047619047616,1.1274907803058516,13.857142857142858,True,False,0.0,11.787889327774076
498.0,France,Female,36.0,3.0,0.0,2.0,1.0,0.0,27380.99,0,0.0,0.0,760.5830555555556,3.0,0.05555555555555555,0.2345039468003313,13.833333333333334,True,False,0.0,10.217640776990216
584.0,France,Male,38.0,5.0,0.0,2.0,1.0,0.0,64448.36,0,0.0,0.0,1696.0094736842104,3.0,0.05263157894736842,0.5519667033517999,15.368421052631579,True,False,0.0,11.073635078139596
773.0,France,Female,48.0,8.0,103421.91,1.0,1.0,1.0,102547.02,0,1.0085315984803849,2154.623125,2136.3962500000002,3.0,0.020833333333333332,0.878261922692076,16.104166666666668,False,False,1.0,11.538086455659329
656.0,France,Male,36.0,1.0,0.0,2.0,1.0,0.0,100995.68,0,0.0,0.0,2805.4355555555553,3.0,0.05555555555555555,0.8649755019735692,18.22222222222222,True,False,0.0,11.522842923995995
572.0,Spain,Female,45.0,2.0,0.0,2.0,1.0,0.0,173495.77,0,0.0,0.0,3855.461555555555,3.0,0.044444444444444446,1.4898664652582057,12.71111111111111,True,False,0.0,12.06391426148106
689.0,France,Male,40.0,5.0,0.0,1.0,1.0,0.0,138380.11,0,0.0,0.0,3459.5027499999997,2.0,0.025,1.1851537126182796,17.225,True,False,0.0,11.837766824411005
690.0,France,Male,29.0,6.0,119278.01,2.0,1.0,0.0,133580.75,0,0.8929281352290656,4113.034827586207,4606.232758620689,3.0,0.06896551724137931,1.1440496889100193,23.79310344827586,False,False,0.0,11.802468928957401
659.0,France,Male,33.0,8.0,0.0,2.0,1.0,1.0,73686.75,0,0.0,0.0,2232.931818181818,4.0,0.06060606060606061,0.6310887116166841,19.96969696969697,True,True,1.0,11.207591849979654
639.0,France,Male,32.0,6.0,0.0,2.0,1.0,0.0,61792.76,0,0.0,0.0,1931.02375,3.0,0.0625,0.5292228697240545,19.96875,True,False,0.0,11.031557667474093
752.0,France,Male,32.0,4.0,0.0,2.0,1.0,1.0,91844.14,0,0.0,0.0,2870.129375,4.0,0.0625,0.7865973188143371,23.5,True,True,1.0,11.42785917688626
710.0,France,Female,39.0,7.0,0.0,2.0,1.0,0.0,138881.04,0,0.0,0.0,3561.0523076923077,3.0,0.05128205128205128,1.1894439176864928,18.205128205128204,True,False,0.0,11.841380218726387
634.0,France,Male,33.0,2.0,0.0,2.0,1.0,1.0,86927.53,0,0.0,0.0,2634.167575757576,4.0,0.06060606060606061,0.744489109802246,19.21212121212121,True,True,1.0,11.372841565772534
521.0,Germany,Female,35.0,10.0,151226.98,1.0,1.0,1.0,79881.39,0,1.8931440727308326,4320.7708571428575,2282.3254285714283,3.0,0.02857142857142857,0.6774837816937608,14.885714285714286,False,False,1.0,11.28831070696198
607.0,France,Male,20.0,7.0,97324.91,1.0,1.0,0.0,151581.79,0,0.6420620181355557,4866.2455,7579.0895,2.0,0.05,1.2982192396278947,30.35,False,False,0.0,11.92888722331881
850.0,France,Female,32.0,8.0,0.0,2.0,1.0,1.0,76510.46,0,0.0,0.0,2390.951875,4.0,0.0625,0.6552723200113976,26.5625,True,True,1.0,11.245195812516709
757.0,Spain,Male,36.0,9.0,0.0,2.0,1.0,0.0,129892.93,0,0.0,0.0,3608.1369444444445,3.0,0.05555555555555555,1.1154342292099197,21.02777777777778,True,False,0.0,11.77447347331439
651.0,France,Male,34.0,7.0,0.0,1.0,1.0,1.0,74846.67,0,0.0,0.0,2201.3726470588235,3.0,0.029411764705882353,0.6410228234940355,19.147058823529413,True,True,1.0,11.223210260438744
656.0,France,Male,42.0,5.0,0.0,2.0,1.0,0.0,171519.06,0,0.0,0.0,4083.787142857143,3.0,0.047619047619047616,1.4689715938497048,15.619047619047619,True,False,0.0,12.052455506677946
765.0,France,Female,33.0,6.0,0.0,2.0,1.0,0.0,97627.49,0,0.0,0.0,2958.408787878788,3.0,0.06060606060606061,0.8361287053977915,23.181818181818183,True,False,0.0,11.488924635542698
642.0,France,Male,34.0,3.0,125842.9,1.0,1.0,0.0,184980.23,0,0.6803045925502417,3701.2617647058823,5440.595,2.0,0.029411764705882353,1.5842595178272607,18.88235294117647,False,False,0.0,12.128009639453643
447.0,Germany,Male,38.0,4.0,111063.85,1.0,1.0,1.0,56875.76,0,1.9527448951890929,2922.7328947368424,1496.7305263157896,3.0,0.02631578947368421,0.48237023631545134,11.763157894736842,False,False,1.0,10.948642100829408
593.0,France,Female,38.0,9.0,0.0,2.0,1.0,0.0,162599.51,0,0.0,0.0,4278.93447368421,3.0,0.05263157894736842,1.3925802844528241,15.605263157894736,True,False,0.0,11.999051612622294
645.0,France,Male,31.0,2.0,0.0,2.0,1.0,1.0,163550.58,0,0.0,0.0,5275.825161290322,4.0,0.06451612903225806,1.400725704639727,20.806451612903224,True,True,1.0,12.0048836935741
679.0,France,Male,31.0,2.0,0.0,2.0,1.0,0.0,164064.44,0,0.0,0.0,5292.40129032258,3.0,0.06451612903225806,1.4051266484369682,21.903225806451612,True,False,0.0,12.008020651607518
684.0,Spain,Male,41.0,1.0,118989.92,1.0,1.0,1.0,48640.77,0,2.4463000894105913,2902.193170731707,1186.360243902439,3.0,0.024390243902439025,0.4176946335195225,16.682926829268293,False,False,1.0,10.792237905780587
812.0,France,Male,29.0,4.0,0.0,2.0,1.0,0.0,75884.65,0,0.0,0.0,2616.712068965517,3.0,0.06896551724137931,0.6499125826554027,28.0,True,False,0.0,11.236982880950135
695.0,France,Female,25.0,6.0,0.0,1.0,1.0,1.0,90878.13,0,0.0,0.0,3635.1252000000004,3.0,0.04,0.7783239452931976,27.8,True,True,1.0,11.417285660845776
579.0,Spain,Female,41.0,7.0,0.0,2.0,1.0,1.0,142223.94,0,0.0,0.0,3468.8765853658538,4.0,0.04878048780487805,1.2213247548507675,14.121951219512194,True,True,1.0,11.865165167751998
629.0,Spain,Female,43.0,7.0,0.0,2.0,1.0,0.0,103372.79,0,0.0,0.0,2404.018372093023,3.0,0.046511627906976744,0.8876968772274897,14.627906976744185,True,False,0.0,11.54610672729981
584.0,France,Female,42.0,10.0,0.0,2.0,1.0,0.0,66586.56,0,0.0,0.0,1585.3942857142856,3.0,0.047619047619047616,0.5702792749223847,13.904761904761905,True,False,0.0,11.106273052294869
769.0,France,Female,45.0,5.0,0.0,1.0,1.0,0.0,151822.66,0,0.0,0.0,3373.836888888889,2.0,0.022222222222222223,1.300282165974451,17.08888888888889,True,False,0.0,11.930474994775897
726.0,Germany,Male,43.0,7.0,155739.76,1.0,1.0,1.0,48553.77,0,3.2075729649829463,3621.8548837209305,1129.157441860465,3.0,0.023255813953488372,0.4117904272207715,16.88372093023256,False,False,1.0,10.790447718120932
599.0,Germany,Male,40.0,2.0,141789.15,2.0,1.0,0.0,9241.83,0,15.342107569604721,3544.7287499999998,231.04575,3.0,0.05,0.07838108398177408,14.975,False,False,0.0,9.131603394798764
708.0,Spain,Female,28.0,7.0,0.0,2.0,1.0,1.0,96961.0,0,0.0,0.0,3462.8928571428573,4.0,0.07142857142857142,0.832636682369264,25.285714285714285,True,True,1.0,11.482074428153112
730.0,France,Male,41.0,2.0,0.0,2.0,1.0,0.0,132480.75,0,0.0,0.0,3231.237804878049,3.0,0.04878048780487805,1.1346287606864467,17.804878048780488,True,False,0.0,11.794200179072904
758.0,France,Male,36.0,4.0,0.0,2.0,1.0,1.0,196257.67,0,0.0,0.0,5451.601944444445,4.0,0.05555555555555555,1.6808449294505776,21.055555555555557,True,True,1.0,12.187188813012769
648.0,France,Female,40.0,7.0,0.0,2.0,1.0,1.0,104723.88,0,0.0,0.0,2618.097,4.0,0.05,0.8969055970673185,16.2,True,True,1.0,11.55909199995638
748.0,France,Female,33.0,7.0,0.0,1.0,1.0,0.0,102908.91,0,0.0,0.0,3118.4518181818185,2.0,0.030303030303030304,0.8813613224328295,22.666666666666668,True,False,0.0,11.541609224279178
708.0,France,Male,33.0,9.0,0.0,2.0,1.0,0.0,84760.32,0,0.0,0.0,2568.4945454545455,3.0,0.06060606060606061,0.725928082660965,21.454545454545453,True,False,0.0,11.347594585644643
585.0,France,Male,23.0,9.0,0.0,2.0,1.0,1.0,109355.73,0,0.0,0.0,4754.596956521739,4.0,0.08695652173913043,0.9365749846967326,25.434782608695652,True,True,1.0,11.602370569707182
679.0,Spain,Male,34.0,9.0,0.0,2.0,1.0,1.0,113481.02,0,0.0,0.0,3337.6770588235295,4.0,0.058823529411764705,0.9744996442351058,19.970588235294116,True,True,1.0,11.63939968925784
663.0,France,Male,33.0,9.0,0.0,2.0,1.0,0.0,149184.15,0,0.0,0.0,4520.731818181818,3.0,0.06060606060606061,1.277684699313379,20.09090909090909,True,False,0.0,11.912943430967177
585.0,France,Female,31.0,2.0,123070.89,1.0,1.0,1.0,102763.69,0,1.1976106541133351,3970.0287096774196,3314.957741935484,3.0,0.03225806451612903,0.8801175886177138,18.870967741935484,False,False,1.0,11.540197090509308
677.0,France,Male,40.0,8.0,0.0,1.0,1.0,1.0,97910.06,0,0.0,0.0,2447.7515,3.0,0.025,0.8385487705688232,16.925,True,True,1.0,11.491814794558536
633.0,France,Female,33.0,10.0,145219.3,1.0,1.0,0.0,171060.01,0,0.8489377499744094,4400.584848484848,5183.636666666667,2.0,0.030303030303030304,1.465040069212404,19.181818181818183,False,False,0.0,12.049775555478385
695.0,Spain,Male,28.0,5.0,0.0,2.0,1.0,1.0,94734.13,0,0.0,0.0,3383.361785714286,4.0,0.07142857142857142,0.8135138015319414,24.821428571428573,True,True,1.0,11.458840171314426
582.0,Spain,Female,42.0,1.0,124532.4,1.0,1.0,0.0,79972.09,0,1.55719826754559,2965.057142857143,1904.097380952381,2.0,0.023809523809523808,0.686747204543437,13.857142857142858,False,False,0.0,11.289445482069258
605.0,Spain,Male,36.0,8.0,0.0,2.0,1.0,0.0,162703.0,0,0.0,0.0,4519.527777777777,3.0,0.05555555555555555,1.3971853232900482,16.805555555555557,True,False,0.0,11.999687878030919
571.0,France,Female,33.0,6.0,0.0,2.0,1.0,0.0,169920.92,0,0.0,0.0,5149.118787878789,3.0,0.06060606060606061,1.4552843554576862,17.303030303030305,True,False,0.0,12.0430943164069
657.0,France,Male,45.0,8.0,0.0,2.0,1.0,0.0,173912.29,0,0.0,0.0,3864.717555555556,3.0,0.044444444444444446,1.4894683648065241,14.6,True,False,0.0,12.066312120654011
850.0,France,Male,37.0,10.0,0.0,2.0,1.0,0.0,102076.02,0,0.0,0.0,2758.8113513513513,3.0,0.05405405405405406,0.8742280525163463,22.972972972972972,True,False,0.0,11.533482905362531
727.0,France,Female,43.0,9.0,0.0,1.0,1.0,1.0,122899.01,0,0.0,0.0,2858.1165116279067,3.0,0.023255813953488372,1.0525661381437772,16.906976744186046,True,True,1.0,11.719126376921087
769.0,France,Female,35.0,1.0,0.0,2.0,1.0,0.0,136079.64,0,0.0,0.0,3887.989714285715,3.0,0.05714285714285714,1.1654513828451138,21.97142857142857,True,False,0.0,11.821002930174497
652.0,France,Male,33.0,4.0,123217.42,1.0,1.0,0.0,161076.92,0,0.7649601196745007,3733.8612121212122,4881.118787878789,2.0,0.030303030303030304,1.3795400925401609,19.757575757575758,False,False,0.0,11.989643502043679
850.0,Germany,Male,43.0,3.0,110993.79,2.0,1.0,1.0,138527.56,0,0.80123976774008,2581.250930232558,3221.5711627906976,4.0,0.046511627906976744,1.174869080490579,19.767441860465116,False,False,1.0,11.83883179273758
645.0,France,Female,32.0,4.0,0.0,2.0,1.0,1.0,103799.77,0,0.0,0.0,3243.7428125,4.0,0.0625,0.888991075266695,20.15625,True,True,1.0,11.550228667798164
741.0,France,Female,34.0,8.0,0.0,2.0,1.0,1.0,9087.81,0,0.0,0.0,267.28852941176467,4.0,0.058823529411764705,0.07783236883587914,21.794117647058822,True,True,1.0,9.11479926551035
651.0,Spain,Female,40.0,8.0,0.0,2.0,1.0,0.0,160529.71,0,0.0,0.0,4013.24275,3.0,0.05,1.3785225519136566,16.275,True,False,0.0,11.986240542812991
717.0,Spain,Male,40.0,2.0,0.0,2.0,1.0,1.0,94670.77,0,0.0,0.0,2366.7692500000003,4.0,0.05,0.812969707925286,17.925,True,True,1.0,11.458171135472929
753.0,Spain,Male,26.0,6.0,0.0,1.0,1.0,0.0,156787.34,0,0.0,0.0,6030.282307692308,2.0,0.038461538461538464,1.346385563423457,28.96153846153846,True,False,0.0,11.962652021888537
649.0,Germany,Male,33.0,5.0,106854.21,2.0,1.0,1.0,181204.5,0,0.589688501113383,3238.006363636364,5491.045454545455,4.0,0.06060606060606061,1.5368173978936404,19.666666666666668,False,False,1.0,12.10738702533125
667.0,France,Male,39.0,2.0,0.0,1.0,1.0,0.0,103713.93,0,0.0,0.0,2659.3315384615385,2.0,0.02564102564102564,0.8882559002860481,17.102564102564102,True,False,0.0,11.549401356853537
719.0,France,Female,32.0,7.0,0.0,2.0,1.0,0.0,44205.95,0,0.0,0.0,1381.4359375,3.0,0.0625,0.3786009836407706,22.46875,True,False,0.0,10.69663729552391
725.0,Spain,Male,28.0,10.0,0.0,2.0,1.0,1.0,86587.35,0,0.0,0.0,3092.405357142857,4.0,0.07142857142857142,0.743554664650182,25.892857142857142,True,True,1.0,11.368920558942126
671.0,France,Female,27.0,7.0,0.0,2.0,1.0,0.0,65765.22,0,0.0,0.0,2435.748888888889,3.0,0.07407407407407407,0.563244924752249,24.85185185185185,True,False,0.0,11.093861611631748
731.0,Germany,Female,36.0,8.0,51116.26,2.0,1.0,1.0,124592.83,0,0.41026646557430313,1419.8961111111112,3460.9119444444445,4.0,0.05555555555555555,1.0566869409799684,20.305555555555557,False,False,1.0,11.732814365650341
576.0,Spain,Female,30.0,3.0,0.0,2.0,1.0,1.0,93835.64,0,0.0,0.0,3127.8546666666666,4.0,0.06666666666666667,0.8057981660419818,19.2,True,True,1.0,11.449310677059723
699.0,France,Male,27.0,3.0,0.0,2.0,1.0,0.0,119127.06,0,0.0,0.0,4412.113333333334,3.0,0.07407407407407407,1.020261347041136,25.88888888888889,True,False,0.0,11.687954327929843
521.0,France,Male,30.0,9.0,0.0,2.0,1.0,0.0,128841.31,0,0.0,0.0,4294.710333333333,3.0,0.06666666666666667,1.1034588488555377,17.366666666666667,True,False,0.0,11.766344532498938
803.0,France,Female,38.0,6.0,0.0,2.0,1.0,1.0,124626.57,0,0.0,0.0,3279.6465789473687,4.0,0.05263157894736842,1.0673617915637004,21.13157894736842,True,True,1.0,11.733085128917109
611.0,France,Male,28.0,9.0,0.0,2.0,1.0,0.0,145765.83,0,0.0,0.0,5205.9225,3.0,0.07142857142857142,1.2484085653450123,21.821428571428573,True,False,0.0,11.889763569244508
669.0,France,Male,31.0,9.0,0.0,2.0,1.0,1.0,182718.25,0,0.0,0.0,5894.137096774193,4.0,0.06451612903225806,1.5648868348971177,21.580645161290324,True,True,1.0,12.115706100800377
850.0,Germany,Male,40.0,7.0,134590.53,1.0,1.0,1.0,99800.87,0,1.3485907487580018,3364.76325,2495.02175,3.0,0.025,0.8464233136645143,21.25,False,False,1.0,11.510942199598961
705.0,France,Female,44.0,10.0,0.0,1.0,1.0,0.0,109291.39,0,0.0,0.0,2483.8952272727274,2.0,0.022727272727272728,0.9360239460404557,16.022727272727273,True,False,0.0,11.60178204685507
695.0,Germany,Male,42.0,7.0,121863.61,1.0,1.0,1.0,57904.22,0,2.1045721710783774,2901.514523809524,1378.671904761905,3.0,0.023809523809523808,0.4910927306300941,16.547619047619047,False,False,1.0,10.966562814937744
635.0,France,Female,38.0,5.0,97764.41,1.0,1.0,0.0,59115.77,0,1.6537788478438158,2572.7476315789477,1555.6781578947368,2.0,0.02631578947368421,0.5062958418647616,16.710526315789473,False,False,0.0,10.98726991948815
746.0,Germany,Male,30.0,7.0,104498.79,1.0,1.0,1.0,166440.32,0,0.6278454042866536,3483.2929999999997,5548.010666666667,3.0,0.03333333333333333,1.411600592076824,24.866666666666667,False,False,1.0,12.022398093851297
721.0,Spain,Male,37.0,6.0,0.0,2.0,1.0,0.0,116097.26,0,0.0,0.0,3137.7637837837838,3.0,0.05405405405405406,0.996966176076586,19.486486486486488,True,False,0.0,11.662192180493571
712.0,France,Male,41.0,4.0,0.0,1.0,1.0,0.0,80582.11,0,0.0,0.0,1965.4173170731708,2.0,0.024390243902439025,0.6901438858309522,17.365853658536587,True,False,0.0,11.297044353185473
699.0,France,Male,30.0,6.0,0.0,2.0,1.0,1.0,131710.59,0,0.0,0.0,4390.353,4.0,0.06666666666666667,1.128032740613113,23.3,True,True,1.0,11.788369886896538
